playlist_url,year,track_id,track_name,track_popularity,album,artist_id,artist_name,artist_genres,artist_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
https://open.spotify.com/playlist/5PvbxPXpDF5zcSShUec3P3?si=yVOLhS_MTO2_4Ytq5nKk_Q&pi=GC_QDGzYTPqOu&nd=1&dlsi=8e986b22da1d4ba4&flow_ctx=9154761d-a682-448a-b2ab-027676f66459%3A1748161540,,0BOFCIDygXWLtAD08nJDFV,Nhạc Anh (feat. Wxrdie),17,,4grjJqg7iwQ8RKHs8d9Snh,"Andree Right Hand, Wxrdie","['vietnamese hip hop', 'v-pop', 'vinahouse']",57,,,,,,,,,,,,,
https://open.spotify.com/playlist/5PvbxPXpDF5zcSShUec3P3?si=yVOLhS_MTO2_4Ytq5nKk_Q&pi=GC_QDGzYTPqOu&nd=1&dlsi=8e986b22da1d4ba4&flow_ctx=9154761d-a682-448a-b2ab-027676f66459%3A1748161540,,255vSRpVq5YYKBJiem1BVx,Chơi Như Tụi Mỹ,61,,4grjJqg7iwQ8RKHs8d9Snh,Andree Right Hand,"['vietnamese hip hop', 'v-pop', 'vinahouse']",57,,,,,,,,,,,,,
https://open.spotify.com/playlist/5PvbxPXpDF5zcSShUec3P3?si=yVOLhS_MTO2_4Ytq5nKk_Q&pi=GC_QDGzYTPqOu&nd=1&dlsi=8e986b22da1d4ba4&flow_ctx=9154761d-a682-448a-b2ab-027676f66459%3A1748161540,,38MI5LpTajiO3A0DQGcCmu,Suit & Tie,49,,1zSv9qZANOWB4HRE8sxeTL,"RPT MCK, Hoàng Tôn","['vietnamese hip hop', 'v-pop', 'vietnam indie']",63,,,,,,,,,,,,,
https://open.spotify.com/playlist/5PvbxPXpDF5zcSShUec3P3?si=yVOLhS_MTO2_4Ytq5nKk_Q&pi=GC_QDGzYTPqOu&nd=1&dlsi=8e986b22da1d4ba4&flow_ctx=9154761d-a682-448a-b2ab-027676f66459%3A1748161540,,28bxbqNcAuNxYDZYet6eZ7,Chỉ Một Đêm Nữa Thôi,61,,1zSv9qZANOWB4HRE8sxeTL,"RPT MCK, tlinh","['vietnamese hip hop', 'v-pop', 'vietnam indie']",63,,,,,,,,,,,,,
https://open.spotify.com/playlist/5PvbxPXpDF5zcSShUec3P3?si=yVOLhS_MTO2_4Ytq5nKk_Q&pi=GC_QDGzYTPqOu&nd=1&dlsi=8e986b22da1d4ba4&flow_ctx=9154761d-a682-448a-b2ab-027676f66459%3A1748161540,,7kpNUrBDYDoX6QKGzrBD1R,Thôi Em Đừng Đi,58,,1zSv9qZANOWB4HRE8sxeTL,"RPT MCK, Trung Trần","['vietnamese hip hop', 'v-pop', 'vietnam indie']",63,,,,,,,,,,,,,
https://open.spotify.com/playlist/5PvbxPXpDF5zcSShUec3P3?si=yVOLhS_MTO2_4Ytq5nKk_Q&pi=GC_QDGzYTPqOu&nd=1&dlsi=8e986b22da1d4ba4&flow_ctx=9154761d-a682-448a-b2ab-027676f66459%3A1748161540,,2X2mIfNW5ZtLmVgpm9rgUX,Show Me Love,51,,1zSv9qZANOWB4HRE8sxeTL,RPT MCK,"['vietnamese hip hop', 'v-pop', 'vietnam indie']",63,,,,,,,,,,,,,
https://open.spotify.com/playlist/5PvbxPXpDF5zcSShUec3P3?si=yVOLhS_MTO2_4Ytq5nKk_Q&pi=GC_QDGzYTPqOu&nd=1&dlsi=8e986b22da1d4ba4&flow_ctx=9154761d-a682-448a-b2ab-027676f66459%3A1748161540,,7EaPodlfG3tbhshy7MKzTL,Thờ Er,47,,1zSv9qZANOWB4HRE8sxeTL,RPT MCK,"['vietnamese hip hop', 'v-pop', 'vietnam indie']",63,,,,,,,,,,,,,
https://open.spotify.com/playlist/5PvbxPXpDF5zcSShUec3P3?si=yVOLhS_MTO2_4Ytq5nKk_Q&pi=GC_QDGzYTPqOu&nd=1&dlsi=8e986b22da1d4ba4&flow_ctx=9154761d-a682-448a-b2ab-027676f66459%3A1748161540,,6GUGn0yUS6PvyYIXOoaT4j,Ai Mới Là Kẻ Xấu Xa,49,,1zSv9qZANOWB4HRE8sxeTL,RPT MCK,"['vietnamese hip hop', 'v-pop', 'vietnam indie']",63,,,,,,,,,,,,,
https://open.spotify.com/playlist/5PvbxPXpDF5zcSShUec3P3?si=yVOLhS_MTO2_4Ytq5nKk_Q&pi=GC_QDGzYTPqOu&nd=1&dlsi=8e986b22da1d4ba4&flow_ctx=9154761d-a682-448a-b2ab-027676f66459%3A1748161540,,3YctJXK6kznnWl68TnYobN,Anh Đã Ổn Hơn,62,,1zSv9qZANOWB4HRE8sxeTL,RPT MCK,"['vietnamese hip hop', 'v-pop', 'vietnam indie']",63,,,,,,,,,,,,,
https://open.spotify.com/playlist/5PvbxPXpDF5zcSShUec3P3?si=yVOLhS_MTO2_4Ytq5nKk_Q&pi=GC_QDGzYTPqOu&nd=1&dlsi=8e986b22da1d4ba4&flow_ctx=9154761d-a682-448a-b2ab-027676f66459%3A1748161540,,33SYx5viijwLGMqfl50FKI,Badtrip,55,,1zSv9qZANOWB4HRE8sxeTL,RPT MCK,"['vietnamese hip hop', 'v-pop', 'vietnam indie']",63,,,,,,,,,,,,,
https://open.spotify.com/playlist/5PvbxPXpDF5zcSShUec3P3?si=yVOLhS_MTO2_4Ytq5nKk_Q&pi=GC_QDGzYTPqOu&nd=1&dlsi=8e986b22da1d4ba4&flow_ctx=9154761d-a682-448a-b2ab-027676f66459%3A1748161540,,4ih9noxBfg7euMjCPO0qNH,Chìm Sâu,55,,1zSv9qZANOWB4HRE8sxeTL,"RPT MCK, Trung Trần","['vietnamese hip hop', 'v-pop', 'vietnam indie']",63,,,,,,,,,,,,,
https://open.spotify.com/playlist/5PvbxPXpDF5zcSShUec3P3?si=yVOLhS_MTO2_4Ytq5nKk_Q&pi=GC_QDGzYTPqOu&nd=1&dlsi=8e986b22da1d4ba4&flow_ctx=9154761d-a682-448a-b2ab-027676f66459%3A1748161540,,4EBMxcPgPg4UzWOWPbSHg3,iceman,2,,4hksJgKaus2VEhQO2Umee9,"Sol7, RPT MCK, DCOD","['vietnamese hip hop', 'v-pop', 'vietnam indie']",38,,,,,,,,,,,,,
https://open.spotify.com/playlist/5PvbxPXpDF5zcSShUec3P3?si=yVOLhS_MTO2_4Ytq5nKk_Q&pi=GC_QDGzYTPqOu&nd=1&dlsi=8e986b22da1d4ba4&flow_ctx=9154761d-a682-448a-b2ab-027676f66459%3A1748161540,,5yrPkBvOBvqfSjDhoRzDlO,Tại Vì Sao,47,,1zSv9qZANOWB4HRE8sxeTL,"RPT MCK, LOPE PHAM","['vietnamese hip hop', 'v-pop', 'vietnam indie']",63,,,,,,,,,,,,,
https://open.spotify.com/playlist/5PvbxPXpDF5zcSShUec3P3?si=yVOLhS_MTO2_4Ytq5nKk_Q&pi=GC_QDGzYTPqOu&nd=1&dlsi=8e986b22da1d4ba4&flow_ctx=9154761d-a682-448a-b2ab-027676f66459%3A1748161540,,5oCu6XaPGcaTmpMX3NnQ4m,Youngz,54,,1Jmkhzve9TuXHUUWGmpANw,"Wxrdie, Young Milo","['vietnamese hip hop', 'v-pop']",65,,,,,,,,,,,,,
https://open.spotify.com/playlist/5PvbxPXpDF5zcSShUec3P3?si=yVOLhS_MTO2_4Ytq5nKk_Q&pi=GC_QDGzYTPqOu&nd=1&dlsi=8e986b22da1d4ba4&flow_ctx=9154761d-a682-448a-b2ab-027676f66459%3A1748161540,,5T6j0rfpCDBzAxC8Fpd0N7,An Thần,64,,6TITnFVRcl0AcZ4syE7Toe,"Low G, Thắng","['vietnamese hip hop', 'v-pop', 'vietnam indie']",63,,,,,,,,,,,,,
https://open.spotify.com/playlist/5PvbxPXpDF5zcSShUec3P3?si=yVOLhS_MTO2_4Ytq5nKk_Q&pi=GC_QDGzYTPqOu&nd=1&dlsi=8e986b22da1d4ba4&flow_ctx=9154761d-a682-448a-b2ab-027676f66459%3A1748161540,,3nw5vYaH4qVx8joq3qhtNx,Okeokeoke,51,,6TITnFVRcl0AcZ4syE7Toe,Low G,"['vietnamese hip hop', 'v-pop', 'vietnam indie']",63,,,,,,,,,,,,,
https://open.spotify.com/playlist/5PvbxPXpDF5zcSShUec3P3?si=yVOLhS_MTO2_4Ytq5nKk_Q&pi=GC_QDGzYTPqOu&nd=1&dlsi=8e986b22da1d4ba4&flow_ctx=9154761d-a682-448a-b2ab-027676f66459%3A1748161540,,6zrQLaZG0OlT63oUDwFKri,Càng Cua,51,,6TITnFVRcl0AcZ4syE7Toe,Low G,"['vietnamese hip hop', 'v-pop', 'vietnam indie']",63,,,,,,,,,,,,,
https://open.spotify.com/playlist/5PvbxPXpDF5zcSShUec3P3?si=yVOLhS_MTO2_4Ytq5nKk_Q&pi=GC_QDGzYTPqOu&nd=1&dlsi=8e986b22da1d4ba4&flow_ctx=9154761d-a682-448a-b2ab-027676f66459%3A1748161540,,6uHb5GJaxdwpkI0wyteN8X,Simple Cypher,42,,6TITnFVRcl0AcZ4syE7Toe,Low G,"['vietnamese hip hop', 'v-pop', 'vietnam indie']",63,,,,,,,,,,,,,
https://open.spotify.com/playlist/5PvbxPXpDF5zcSShUec3P3?si=yVOLhS_MTO2_4Ytq5nKk_Q&pi=GC_QDGzYTPqOu&nd=1&dlsi=8e986b22da1d4ba4&flow_ctx=9154761d-a682-448a-b2ab-027676f66459%3A1748161540,,4mfVA3dDYopDgtGdhVvaWx,Vua Chơi Trên Mặt Trăng,34,,6TITnFVRcl0AcZ4syE7Toe,"Low G, Chí","['vietnamese hip hop', 'v-pop', 'vietnam indie']",63,,,,,,,,,,,,,
https://open.spotify.com/playlist/5PvbxPXpDF5zcSShUec3P3?si=yVOLhS_MTO2_4Ytq5nKk_Q&pi=GC_QDGzYTPqOu&nd=1&dlsi=8e986b22da1d4ba4&flow_ctx=9154761d-a682-448a-b2ab-027676f66459%3A1748161540,,3hqOrxH5qPlvrApcb7Ac8c,Lan Man,65,,0dBcEvEklr1jx4uZuhFX5e,Ronboogz,"['v-pop', 'vietnamese hip hop', 'vietnam indie']",62,,,,,,,,,,,,,
https://open.spotify.com/playlist/5PvbxPXpDF5zcSShUec3P3?si=yVOLhS_MTO2_4Ytq5nKk_Q&pi=GC_QDGzYTPqOu&nd=1&dlsi=8e986b22da1d4ba4&flow_ctx=9154761d-a682-448a-b2ab-027676f66459%3A1748161540,,3ukrFH17Zl6iEZ2QJ1Zwiy,Don't Côi,62,,25JRC8aMGIGBIJ5KiINv3l,"RPT Orijinn, Ronboogz","['vietnamese hip hop', 'v-pop']",48,,,,,,,,,,,,,
https://open.spotify.com/playlist/5PvbxPXpDF5zcSShUec3P3?si=yVOLhS_MTO2_4Ytq5nKk_Q&pi=GC_QDGzYTPqOu&nd=1&dlsi=8e986b22da1d4ba4&flow_ctx=9154761d-a682-448a-b2ab-027676f66459%3A1748161540,,7lCIPZCXGkm7xXRRLUwn14,Rolling,1,,0FvZX3MHDrlAAnf15FgBkA,Richie D. ICY,"['vietnamese hip hop', 'v-pop']",32,,,,,,,,,,,,,
https://open.spotify.com/playlist/5PvbxPXpDF5zcSShUec3P3?si=yVOLhS_MTO2_4Ytq5nKk_Q&pi=GC_QDGzYTPqOu&nd=1&dlsi=8e986b22da1d4ba4&flow_ctx=9154761d-a682-448a-b2ab-027676f66459%3A1748161540,,2WISWQxJMllHVogC0a1mdF,CƠ ĐỒ,3,,71LQEF4uo08r9RIB7eTEAE,"Chiennhatlang, Ziog","['vietnamese hip hop', 'v-pop']",30,,,,,,,,,,,,,
https://open.spotify.com/playlist/5PvbxPXpDF5zcSShUec3P3?si=yVOLhS_MTO2_4Ytq5nKk_Q&pi=GC_QDGzYTPqOu&nd=1&dlsi=8e986b22da1d4ba4&flow_ctx=9154761d-a682-448a-b2ab-027676f66459%3A1748161540,,76dD9BdSOzsRJSGGBjOcUf,ngủ một mình (tình rất tình),0,,5HZtdKfC4xU0wvhEyYDWiY,"HIEUTHUHAI, Negav, Kewtiie","['v-pop', 'vietnamese hip hop', 'vietnamese lo-fi', 'vietnam indie', 'vinahouse']",67,,,,,,,,,,,,,
https://open.spotify.com/playlist/5PvbxPXpDF5zcSShUec3P3?si=yVOLhS_MTO2_4Ytq5nKk_Q&pi=GC_QDGzYTPqOu&nd=1&dlsi=8e986b22da1d4ba4&flow_ctx=9154761d-a682-448a-b2ab-027676f66459%3A1748161540,,3J3nv18iIrOhca1ZWNeuyW,Đã Lỡ Yêu Em Nhiều,61,,3rjcQ5VIWCN4q7UFetzdeO,JustaTee,"['v-pop', 'vietnamese hip hop', 'vietnam indie', 'vinahouse']",59,,,,,,,,,,,,,
https://open.spotify.com/playlist/5PvbxPXpDF5zcSShUec3P3?si=yVOLhS_MTO2_4Ytq5nKk_Q&pi=GC_QDGzYTPqOu&nd=1&dlsi=8e986b22da1d4ba4&flow_ctx=9154761d-a682-448a-b2ab-027676f66459%3A1748161540,,5U30iZBlmxkpHqzb1OSnBS,Yêu 5,62,,0gGd4WhPXBSgDX6fdOHcOw,Rhymastic,"['v-pop', 'vietnamese hip hop', 'vietnam indie', 'vinahouse']",55,,,,,,,,,,,,,
https://open.spotify.com/playlist/5PvbxPXpDF5zcSShUec3P3?si=yVOLhS_MTO2_4Ytq5nKk_Q&pi=GC_QDGzYTPqOu&nd=1&dlsi=8e986b22da1d4ba4&flow_ctx=9154761d-a682-448a-b2ab-027676f66459%3A1748161540,,2EZtTS76x5M6hK96CLclPd,Liệu Giờ,0,,5a9t9Ace3c3WLhwlYXsTGH,"2T, Văn","['vietnamese lo-fi', 'v-pop', 'vietnamese hip hop', 'vietnam indie']",43,,,,,,,,,,,,,
https://open.spotify.com/playlist/5PvbxPXpDF5zcSShUec3P3?si=yVOLhS_MTO2_4Ytq5nKk_Q&pi=GC_QDGzYTPqOu&nd=1&dlsi=8e986b22da1d4ba4&flow_ctx=9154761d-a682-448a-b2ab-027676f66459%3A1748161540,,1R1AFI3iNOYr0pGHwjFQBG,Cao Ốc 20,55,,1WvNgEoB66jmHodcj15Zi9,B Ray,"['vietnamese hip hop', 'v-pop', 'vinahouse', 'vietnam indie']",58,,,,,,,,,,,,,
https://open.spotify.com/playlist/5PvbxPXpDF5zcSShUec3P3?si=yVOLhS_MTO2_4Ytq5nKk_Q&pi=GC_QDGzYTPqOu&nd=1&dlsi=8e986b22da1d4ba4&flow_ctx=9154761d-a682-448a-b2ab-027676f66459%3A1748161540,,1adL8rn0WJhN7VTf7vtneq,Mặt Trời Của Em,0,,5Kh0ta0UY4uJ4g2CIdq9V9,"Phương Ly, JustaTee","['v-pop', 'vietnamese hip hop', 'vietnam indie', 'vinahouse']",52,,,,,,,,,,,,,
https://open.spotify.com/playlist/5PvbxPXpDF5zcSShUec3P3?si=yVOLhS_MTO2_4Ytq5nKk_Q&pi=GC_QDGzYTPqOu&nd=1&dlsi=8e986b22da1d4ba4&flow_ctx=9154761d-a682-448a-b2ab-027676f66459%3A1748161540,,2zRzmGerfTxc2epZHgaTdh,Cho Tôi Lang Thang,62,,0V2DfUrZvBuUReS1LFo5ZI,"Ngọt, Đen","['vietnam indie', 'v-pop', 'vietnamese lo-fi', 'vietnamese hip hop']",58,,,,,,,,,,,,,
https://open.spotify.com/playlist/5PvbxPXpDF5zcSShUec3P3?si=yVOLhS_MTO2_4Ytq5nKk_Q&pi=GC_QDGzYTPqOu&nd=1&dlsi=8e986b22da1d4ba4&flow_ctx=9154761d-a682-448a-b2ab-027676f66459%3A1748161540,,2OSjnBrQQ0CNKxIUM2GQDk,Crying Over You,55,,3rjcQ5VIWCN4q7UFetzdeO,"JustaTee, Binz","['v-pop', 'vietnamese hip hop', 'vietnam indie', 'vinahouse']",59,,,,,,,,,,,,,
https://open.spotify.com/playlist/5PvbxPXpDF5zcSShUec3P3?si=yVOLhS_MTO2_4Ytq5nKk_Q&pi=GC_QDGzYTPqOu&nd=1&dlsi=8e986b22da1d4ba4&flow_ctx=9154761d-a682-448a-b2ab-027676f66459%3A1748161540,,5ZMDJIYgsZWHXw2ILFblva,Thu Cuối,50,,718QENtLy8bL4xVoZPg5PP,"YanBi, Mr T, Hằng BingBoong","['v-pop', 'vietnamese hip hop', 'vinahouse']",41,,,,,,,,,,,,,
https://open.spotify.com/playlist/5PvbxPXpDF5zcSShUec3P3?si=yVOLhS_MTO2_4Ytq5nKk_Q&pi=GC_QDGzYTPqOu&nd=1&dlsi=8e986b22da1d4ba4&flow_ctx=9154761d-a682-448a-b2ab-027676f66459%3A1748161540,,6UgaKUJSO0Xp47x6pL1LaA,Em Khong The,0,,5OvCh1Nin8AGw7OkxYinBe,"Tiên Tiên, Touliver","['v-pop', 'vietnam indie', 'vinahouse']",48,,,,,,,,,,,,,
https://open.spotify.com/playlist/5PvbxPXpDF5zcSShUec3P3?si=yVOLhS_MTO2_4Ytq5nKk_Q&pi=GC_QDGzYTPqOu&nd=1&dlsi=8e986b22da1d4ba4&flow_ctx=9154761d-a682-448a-b2ab-027676f66459%3A1748161540,,2gaAcgDNzxHMgYO5SmsY0I,Bâng Khuâng,51,,3rjcQ5VIWCN4q7UFetzdeO,JustaTee,"['v-pop', 'vietnamese hip hop', 'vietnam indie', 'vinahouse']",59,,,,,,,,,,,,,
https://open.spotify.com/playlist/5PvbxPXpDF5zcSShUec3P3?si=yVOLhS_MTO2_4Ytq5nKk_Q&pi=GC_QDGzYTPqOu&nd=1&dlsi=8e986b22da1d4ba4&flow_ctx=9154761d-a682-448a-b2ab-027676f66459%3A1748161540,,1SJnS1Qv4CqMB74OSsLMi9,Phía Sau Em,51,,3EPkqJFzEGSJWtGsu1Xwqt,"Kay Trần, Binz","['v-pop', 'vietnamese hip hop']",47,,,,,,,,,,,,,
https://open.spotify.com/playlist/5PvbxPXpDF5zcSShUec3P3?si=yVOLhS_MTO2_4Ytq5nKk_Q&pi=GC_QDGzYTPqOu&nd=1&dlsi=8e986b22da1d4ba4&flow_ctx=9154761d-a682-448a-b2ab-027676f66459%3A1748161540,,4Wc98oLOg1IuVCGqIhTDVj,Mình Là Gì Của Nhau,53,,75Ki5hBCOpDtKGoFyTvLxP,Lou Hoàng,"['v-pop', 'vinahouse']",56,,,,,,,,,,,,,
https://open.spotify.com/playlist/5PvbxPXpDF5zcSShUec3P3?si=yVOLhS_MTO2_4Ytq5nKk_Q&pi=GC_QDGzYTPqOu&nd=1&dlsi=8e986b22da1d4ba4&flow_ctx=9154761d-a682-448a-b2ab-027676f66459%3A1748161540,,7fNHfgOxPLcg4mQLhCnOHB,XTC (Xích Thêm Chút) (Remix),62,,0wqus4nTxIoJvLZLwBt8Df,"Rapital, Groovie Lã Thắng, tlinh, RPT MCK","['vietnamese hip hop', 'v-pop', 'vietnam indie']",49,,,,,,,,,,,,,
https://open.spotify.com/playlist/5PvbxPXpDF5zcSShUec3P3?si=yVOLhS_MTO2_4Ytq5nKk_Q&pi=GC_QDGzYTPqOu&nd=1&dlsi=8e986b22da1d4ba4&flow_ctx=9154761d-a682-448a-b2ab-027676f66459%3A1748161540,,77WB1SRD0tGgkKQFIWCISJ,Thái Bình Mồ Hôi Rơi,0,,5dfZ5uSmzR7VQK0udbAVpf,Sơn Tùng M-TP,"['v-pop', 'vinahouse', 'vietnamese hip hop']",66,,,,,,,,,,,,,
https://open.spotify.com/playlist/5PvbxPXpDF5zcSShUec3P3?si=yVOLhS_MTO2_4Ytq5nKk_Q&pi=GC_QDGzYTPqOu&nd=1&dlsi=8e986b22da1d4ba4&flow_ctx=9154761d-a682-448a-b2ab-027676f66459%3A1748161540,,1ecVks3GJX8U67DvhVDVBn,trời giấu trời mang đi,0,,2aQnC3DbZB9GbauvhAw7ve,AMEE,"['v-pop', 'vietnamese hip hop', 'vietnam indie']",59,,,,,,,,,,,,,
https://open.spotify.com/playlist/5PvbxPXpDF5zcSShUec3P3?si=yVOLhS_MTO2_4Ytq5nKk_Q&pi=GC_QDGzYTPqOu&nd=1&dlsi=8e986b22da1d4ba4&flow_ctx=9154761d-a682-448a-b2ab-027676f66459%3A1748161540,,4h3K653rm69JYWpO4du2BJ,Chờ Đợi Có Đáng Sợ,60,,0tBmmwc8j8zbJxISwdsvjA,Andiez,"['v-pop', 'vietnam indie', 'vietnamese lo-fi']",53,,,,,,,,,,,,,
https://open.spotify.com/playlist/5PvbxPXpDF5zcSShUec3P3?si=yVOLhS_MTO2_4Ytq5nKk_Q&pi=GC_QDGzYTPqOu&nd=1&dlsi=8e986b22da1d4ba4&flow_ctx=9154761d-a682-448a-b2ab-027676f66459%3A1748161540,,5iZHnufFUgATzrpGgH1K0W,Ánh Sao Và Bầu Trời,64,,2rVYwIYNEsMxtt8j5yemHb,T.R.I,"['v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop']",56,,,,,,,,,,,,,
https://open.spotify.com/playlist/5PvbxPXpDF5zcSShUec3P3?si=yVOLhS_MTO2_4Ytq5nKk_Q&pi=GC_QDGzYTPqOu&nd=1&dlsi=8e986b22da1d4ba4&flow_ctx=9154761d-a682-448a-b2ab-027676f66459%3A1748161540,,0OYyivKo7eLtmHzYagW60S,Quên Đặt Tên,51,,2Xlia1jlI7JDki4Xa42uyK,"Phạm Nguyên Ngọc, BMZ","['v-pop', 'vietnam indie', 'vietnamese lo-fi']",46,,,,,,,,,,,,,
https://open.spotify.com/playlist/5PvbxPXpDF5zcSShUec3P3?si=yVOLhS_MTO2_4Ytq5nKk_Q&pi=GC_QDGzYTPqOu&nd=1&dlsi=8e986b22da1d4ba4&flow_ctx=9154761d-a682-448a-b2ab-027676f66459%3A1748161540,,29CHRnGIDsjMxqhAP9fStm,Chưa Quên Người Yêu Cũ - Live Version,0,,3XOuN4VDN4EL0GjKov5mWL,Hà Nhi,"['v-pop', 'vinahouse', 'vietnam indie', 'vietnamese lo-fi']",49,,,,,,,,,,,,,
https://open.spotify.com/playlist/5PvbxPXpDF5zcSShUec3P3?si=yVOLhS_MTO2_4Ytq5nKk_Q&pi=GC_QDGzYTPqOu&nd=1&dlsi=8e986b22da1d4ba4&flow_ctx=9154761d-a682-448a-b2ab-027676f66459%3A1748161540,,7yxogpPUBn4wVEKBgI5c7U,Yêu Từ Đâu Mà Ra,57,,0T8DkuhhFhdWAMN0bdeLL7,Lil Zpoet,"['vietnamese lo-fi', 'v-pop', 'vinahouse']",45,,,,,,,,,,,,,
https://open.spotify.com/playlist/5PvbxPXpDF5zcSShUec3P3?si=yVOLhS_MTO2_4Ytq5nKk_Q&pi=GC_QDGzYTPqOu&nd=1&dlsi=8e986b22da1d4ba4&flow_ctx=9154761d-a682-448a-b2ab-027676f66459%3A1748161540,,5IO873C4IP8pXdsXcJiBes,Chúng Ta Sau Này,58,,2rVYwIYNEsMxtt8j5yemHb,T.R.I,"['v-pop', 'vietnamese lo-fi', 'vietnam indie', 'vietnamese hip hop']",56,,,,,,,,,,,,,
https://open.spotify.com/playlist/5PvbxPXpDF5zcSShUec3P3?si=yVOLhS_MTO2_4Ytq5nKk_Q&pi=GC_QDGzYTPqOu&nd=1&dlsi=8e986b22da1d4ba4&flow_ctx=9154761d-a682-448a-b2ab-027676f66459%3A1748161540,,6GJi4nSZOiTOU2FhsgxWyH,Bước Qua Nhau,49,,57g2v7gJZepcwsuwssIfZs,Vũ.,"['v-pop', 'vietnam indie', 'vietnamese lo-fi']",63,,,,,,,,,,,,,
https://open.spotify.com/playlist/5PvbxPXpDF5zcSShUec3P3?si=yVOLhS_MTO2_4Ytq5nKk_Q&pi=GC_QDGzYTPqOu&nd=1&dlsi=8e986b22da1d4ba4&flow_ctx=9154761d-a682-448a-b2ab-027676f66459%3A1748161540,,7paCdW3grnoEi95tjO1OkG,Thắc Mắc?,58,,2xK6qcvfXuFFbU0NL95aeo,Thịnh Suy,"['v-pop', 'vietnam indie', 'vietnamese lo-fi']",55,,,,,,,,,,,,,
https://open.spotify.com/playlist/5PvbxPXpDF5zcSShUec3P3?si=yVOLhS_MTO2_4Ytq5nKk_Q&pi=GC_QDGzYTPqOu&nd=1&dlsi=8e986b22da1d4ba4&flow_ctx=9154761d-a682-448a-b2ab-027676f66459%3A1748161540,,76KYaCx7UjHwlnrqzcovLZ,10 Ngàn Năm,1,,3HD3V1nGFPwepBO7064Ij0,PC,"['vietnamese hip hop', 'vietnamese lo-fi', 'v-pop', 'vietnam indie']",54,,,,,,,,,,,,,
https://open.spotify.com/playlist/5PvbxPXpDF5zcSShUec3P3?si=yVOLhS_MTO2_4Ytq5nKk_Q&pi=GC_QDGzYTPqOu&nd=1&dlsi=8e986b22da1d4ba4&flow_ctx=9154761d-a682-448a-b2ab-027676f66459%3A1748161540,,0uBoksL6JwgTNfx9wzuJac,Tình Yêu Xanh Lá (Juju),51,,2xK6qcvfXuFFbU0NL95aeo,Thịnh Suy,"['v-pop', 'vietnam indie', 'vietnamese lo-fi']",55,,,,,,,,,,,,,
https://open.spotify.com/playlist/5PvbxPXpDF5zcSShUec3P3?si=yVOLhS_MTO2_4Ytq5nKk_Q&pi=GC_QDGzYTPqOu&nd=1&dlsi=8e986b22da1d4ba4&flow_ctx=9154761d-a682-448a-b2ab-027676f66459%3A1748161540,,1pFV4uutDIUBKM86kRKsv9,1 Phút,0,,0tBmmwc8j8zbJxISwdsvjA,Andiez,"['v-pop', 'vietnam indie', 'vietnamese lo-fi']",53,,,,,,,,,,,,,
https://open.spotify.com/playlist/5PvbxPXpDF5zcSShUec3P3?si=yVOLhS_MTO2_4Ytq5nKk_Q&pi=GC_QDGzYTPqOu&nd=1&dlsi=8e986b22da1d4ba4&flow_ctx=9154761d-a682-448a-b2ab-027676f66459%3A1748161540,,6ilLvv7xWKC2Mvdfb9UkKw,Yêu Đơn Phương Là Gì?,45,,4uwBXcx7pPGMEPlcQrfpdS,h0n,"['vinahouse', 'v-pop', 'vietnamese lo-fi']",29,,,,,,,,,,,,,
https://open.spotify.com/playlist/5PvbxPXpDF5zcSShUec3P3?si=yVOLhS_MTO2_4Ytq5nKk_Q&pi=GC_QDGzYTPqOu&nd=1&dlsi=8e986b22da1d4ba4&flow_ctx=9154761d-a682-448a-b2ab-027676f66459%3A1748161540,,4inMQ83GNpQ2OHDredH5hW,24h,58,,4POahBr8YCPNKGErIiofyx,Lyly,"['v-pop', 'vietnamese hip hop', 'vietnam indie']",46,,,,,,,,,,,,,
https://open.spotify.com/playlist/5PvbxPXpDF5zcSShUec3P3?si=yVOLhS_MTO2_4Ytq5nKk_Q&pi=GC_QDGzYTPqOu&nd=1&dlsi=8e986b22da1d4ba4&flow_ctx=9154761d-a682-448a-b2ab-027676f66459%3A1748161540,,7AD5F85waSb3yZxZxEXhJM,Có Ai Thương Em Như Anh,58,,4YkqEuVf1Jf2x2XDqJ2CvC,"Tóc Tiên, Touliver","['v-pop', 'vietnam indie', 'vietnamese bolero']",50,,,,,,,,,,,,,
https://open.spotify.com/playlist/5PvbxPXpDF5zcSShUec3P3?si=yVOLhS_MTO2_4Ytq5nKk_Q&pi=GC_QDGzYTPqOu&nd=1&dlsi=8e986b22da1d4ba4&flow_ctx=9154761d-a682-448a-b2ab-027676f66459%3A1748161540,,45ku4iKuoqG57bWWHokHQf,Bài Hát Của Em,0,,43EfCCp9eno1p8ICMCTwid,VeeTee,[],0,,,,,,,,,,,,,
https://open.spotify.com/playlist/5PvbxPXpDF5zcSShUec3P3?si=yVOLhS_MTO2_4Ytq5nKk_Q&pi=GC_QDGzYTPqOu&nd=1&dlsi=8e986b22da1d4ba4&flow_ctx=9154761d-a682-448a-b2ab-027676f66459%3A1748161540,,51qM6DVbqylA3dIkbxDD1M,Biết Em,49,,4NkJ2ST54TN8b1Mpp1d0Kh,Lynk Nguyen,"['v-pop', 'vietnam indie']",30,,,,,,,,,,,,,
